service,efa_date,delivery_start,delivery_end,efa,cleared_volume,clearing_price,service_type,auction_id
DML,2022-08-07,2022-08-07T03:00:00+0000,2022-08-07T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-07,2022-08-07T03:00:00+0000,2022-08-07T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-07,2022-08-07T03:00:00+0000,2022-08-07T07:00:00+0000,2,1058.0,24.8,,
DCH,2022-08-07,2022-08-07T03:00:00+0000,2022-08-07T07:00:00+0000,2,865.0,2.5,,
DRL,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,1057.0,16.98,,
DCH,2022-08-07,2022-08-06T23:00:00+0000,2022-08-07T03:00:00+0000,1,861.0,2.05,,
DRL,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,796.0,2.5,,
DCH,2022-08-06,2022-08-06T19:00:00+0000,2022-08-06T23:00:00+0000,6,665.0,0.95,,
DRL,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,1050.0,75.66,,
DCH,2022-08-06,2022-08-06T15:00:00+0000,2022-08-06T19:00:00+0000,5,796.0,2.0,,
DRL,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,1058.0,64.9,,
DCH,2022-08-06,2022-08-06T11:00:00+0000,2022-08-06T15:00:00+0000,4,790.0,2.68,,
DRL,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,1046.0,65.12,,
DCH,2022-08-06,2022-08-06T07:00:00+0000,2022-08-06T11:00:00+0000,3,801.0,1.5,,
DRL,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,1037.0,4.98,,
DCH,2022-08-06,2022-08-06T03:00:00+0000,2022-08-06T07:00:00+0000,2,841.0,2.0,,
DRL,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,1027.0,5.09,,
DCH,2022-08-06,2022-08-05T23:00:00+0000,2022-08-06T03:00:00+0000,1,806.0,1.25,,
DRL,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,784.0,3.03,,
DCH,2022-08-05,2022-08-05T19:00:00+0000,2022-08-05T23:00:00+0000,6,567.0,0.78,,
DRL,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,899.0,6.03,,
DCH,2022-08-05,2022-08-05T15:00:00+0000,2022-08-05T19:00:00+0000,5,624.0,5.34,,
DRL,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,1034.0,46.98,,
DCH,2022-08-05,2022-08-05T11:00:00+0000,2022-08-05T15:00:00+0000,4,628.0,6.9,,
DRL,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,1009.0,64.9,,
DCH,2022-08-05,2022-08-05T07:00:00+0000,2022-08-05T11:00:00+0000,3,689.0,5.98,,
DRL,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,1030.0,6.71,,
DCH,2022-08-05,2022-08-05T03:00:00+0000,2022-08-05T07:00:00+0000,2,833.0,2.04,,
DRL,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,1015.0,7.18,,
DCH,2022-08-05,2022-08-04T23:00:00+0000,2022-08-05T03:00:00+0000,1,784.0,1.25,,
DRL,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,772.0,2.72,,
DCH,2022-08-04,2022-08-04T19:00:00+0000,2022-08-04T23:00:00+0000,6,452.0,0.4,,
DRL,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,1036.0,79.1,,
DCH,2022-08-04,2022-08-04T15:00:00+0000,2022-08-04T19:00:00+0000,5,492.0,0.8,,
DRL,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,1028.0,50.07,,
DCH,2022-08-04,2022-08-04T11:00:00+0000,2022-08-04T15:00:00+0000,4,498.0,0.86,,
DRL,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,880.0,9.89,,
DCH,2022-08-04,2022-08-04T07:00:00+0000,2022-08-04T11:00:00+0000,3,548.0,0.86,,
DRL,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,891.0,2.5,,
DCH,2022-08-04,2022-08-04T03:00:00+0000,2022-08-04T07:00:00+0000,2,643.0,0.86,,
DRL,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,877.0,3.96,,
DCH,2022-08-04,2022-08-03T23:00:00+0000,2022-08-04T03:00:00+0000,1,616.0,0.86,,
DRL,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,743.0,2.5,,
DCH,2022-08-03,2022-08-03T19:00:00+0000,2022-08-03T23:00:00+0000,6,430.0,0.85,,
DRL,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,1028.0,65.0,,
DCH,2022-08-03,2022-08-03T15:00:00+0000,2022-08-03T19:00:00+0000,5,598.0,0.85,,
DRL,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,1038.0,48.01,,
DCH,2022-08-03,2022-08-03T11:00:00+0000,2022-08-03T15:00:00+0000,4,650.0,1.25,,
DRL,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,1036.0,54.9,,
DCH,2022-08-03,2022-08-03T07:00:00+0000,2022-08-03T11:00:00+0000,3,655.0,0.95,,
DRL,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,1045.0,6.36,,
DCH,2022-08-03,2022-08-03T03:00:00+0000,2022-08-03T07:00:00+0000,2,699.0,0.95,,
DRL,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,1043.0,6.77,,
DCH,2022-08-03,2022-08-02T23:00:00+0000,2022-08-03T03:00:00+0000,1,693.0,0.95,,
DRL,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,919.0,22.0,,
DCH,2022-08-02,2022-08-02T19:00:00+0000,2022-08-02T23:00:00+0000,6,629.0,0.88,,
DRL,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,978.0,74.9,,
DCH,2022-08-02,2022-08-02T15:00:00+0000,2022-08-02T19:00:00+0000,5,641.0,0.88,,
DRL,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,992.0,64.9,,
DCH,2022-08-02,2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,4,639.0,0.88,,
DRL,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,985.0,79.9,,
DCH,2022-08-02,2022-08-02T07:00:00+0000,2022-08-02T11:00:00+0000,3,661.0,0.88,,
DRL,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,1012.0,42.6,,
DCH,2022-08-02,2022-08-02T03:00:00+0000,2022-08-02T07:00:00+0000,2,718.0,0.88,,
DRL,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,1011.0,48.0,,
DCH,2022-08-02,2022-08-01T23:00:00+0000,2022-08-02T03:00:00+0000,1,712.0,0.98,,
DRL,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,0.0,0.0,,
DRH,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,0.0,0.0,,
DML,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,0.0,0.0,,
DMH,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,0.0,0.0,,
DCL,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,869.0,19.94,,
DCH,2022-08-01,2022-08-01T19:00:00+0000,2022-08-01T23:00:00+0000,6,753.0,3.62,,
DRL,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,0.0,0.0,,
DRH,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,0.0,0.0,,
DML,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,0.0,0.0,,
DMH,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,0.0,0.0,,
DCL,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,885.0,35.0,,
DCH,2022-08-01,2022-08-01T15:00:00+0000,2022-08-01T19:00:00+0000,5,684.0,3.49,,
DRL,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,0.0,0.0,,
DRH,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,0.0,0.0,,
DML,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,0.0,0.0,,
DMH,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,0.0,0.0,,
DCL,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,880.0,12.97,,
DCH,2022-08-01,2022-08-01T11:00:00+0000,2022-08-01T15:00:00+0000,4,674.0,4.39,,
DRL,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,0.0,0.0,,
DRH,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,0.0,0.0,,
DML,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,0.0,0.0,,
DMH,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,0.0,0.0,,
DCL,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,858.0,19.71,,
DCH,2022-08-01,2022-08-01T07:00:00+0000,2022-08-01T11:00:00+0000,3,697.0,1.95,,
DRL,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,0.0,0.0,,
DRH,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,0.0,0.0,,
DML,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,0.0,0.0,,
DMH,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,0.0,0.0,,
DCL,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,825.0,2.45,,
DCH,2022-08-01,2022-08-01T03:00:00+0000,2022-08-01T07:00:00+0000,2,859.0,4.94,,
DRL,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,0.0,0.0,,
DRH,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,0.0,0.0,,
DML,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,0.0,0.0,,
DMH,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,0.0,0.0,,
DCL,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,773.0,2.49,,
DCH,2022-08-01,2022-07-31T23:00:00+0000,2022-08-01T03:00:00+0000,1,849.0,4.94,,
DRL,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,0.0,0.0,,
DRH,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,0.0,0.0,,
DML,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,0.0,0.0,,
DMH,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,0.0,0.0,,
DCL,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,775.0,10.0,,
DCH,2022-07-31,2022-07-31T19:00:00+0000,2022-07-31T23:00:00+0000,6,493.0,0.86,,
DRL,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,0.0,0.0,,
DRH,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,0.0,0.0,,
DML,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,0.0,0.0,,
DMH,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,0.0,0.0,,
DCL,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,995.0,60.0,,
DCH,2022-07-31,2022-07-31T15:00:00+0000,2022-07-31T19:00:00+0000,5,557.0,0.86,,
DRL,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,0.0,0.0,,
DRH,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,0.0,0.0,,
DML,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,0.0,0.0,,
DMH,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,0.0,0.0,,
DCL,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,1017.0,8.32,,
DCH,2022-07-31,2022-07-31T11:00:00+0000,2022-07-31T15:00:00+0000,4,536.0,0.86,,
DRL,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,0.0,0.0,,
DRH,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,0.0,0.0,,
DML,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,0.0,0.0,,
DMH,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,0.0,0.0,,
DCL,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,995.0,8.95,,
DCH,2022-07-31,2022-07-31T07:00:00+0000,2022-07-31T11:00:00+0000,3,653.0,0.86,,
DRL,2022-07-31,2022-07-31T03:00:00+0000,2022-07-31T07:00:00+0000,2,0.0,0.0,,
DRH,2022-07-31,2022-07-31T03:00:00+0000,2022-07-31T07:00:00+0000,2,0.0,0.0,,
DML,2022-07-31,2022-07-31T03:00:00+0000,2022-07-31T07:00:00+0000,2,0.0,0.0,,
DMH,2022-07-31,2022-07-31T03:00:00+0000,2022-07-31T07:00:00+0000,2,0.0,0.0,,
